[823.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 34.0, 11.0, 36.0, 0.0, 2.0, 3.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 8.0, 1.0, 4.0, 3.0, 1.0, 5.0, 8.0, 12.0, 4.0, 2.0, 4.0, 4.0, 1.0, 4.0, 0.0, 6.0, 11.0, 16.0, 2.0, 10.0, 10.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 257.0, 39.0, 75.0, 124.0, 485.0, 96.0, 113.0, 191.0, 250.0, 9.0, 36.0, 143.0, 78.0, 282.0, 286.0, 58.0, 2.0, 212.0, 224.0, 370.0, 115.0, 34.0, 62.0, 3.0, 63.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1]
[194.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 8.0, 0.0, 8.0, 0.0, 7.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 1.0, 1.0, 2.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 1.0, 8.0, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 15.0, 16.0, 21.0, 106.0, 18.0, 26.0, 46.0, 58.0, 0.0, 10.0, 40.0, 22.0, 59.0, 59.0, 19.0, 0.0, 39.0, 61.0, 81.0, 16.0, 7.0, 16.0, 1.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]
[189.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 5.0, 0.0, 2.0, 3.0, 4.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 4.0, 0.0, 7.0, 2.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 5.0, 10.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62.0, 10.0, 11.0, 30.0, 112.0, 23.0, 21.0, 36.0, 61.0, 0.0, 5.0, 37.0, 23.0, 68.0, 63.0, 16.0, 1.0, 37.0, 71.0, 80.0, 19.0, 4.0, 10.0, 1.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]
[197.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 9.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 4.0, 5.0, 2.0, 0.0, 7.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 9.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62.0, 17.0, 22.0, 19.0, 117.0, 16.0, 11.0, 54.0, 42.0, 1.0, 16.0, 26.0, 23.0, 55.0, 64.0, 12.0, 2.0, 40.0, 68.0, 80.0, 23.0, 8.0, 20.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]
[234.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 13.0, 5.0, 12.0, 0.0, 3.0, 6.0, 3.0, 2.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 2.0, 1.0, 10.0, 4.0, 3.0, 0.0, 7.0, 1.0, 0.0, 0.0, 2.0, 4.0, 2.0, 4.0, 0.0, 1.0, 5.0, 11.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.0, 15.0, 17.0, 27.0, 126.0, 15.0, 33.0, 43.0, 71.0, 0.0, 5.0, 35.0, 28.0, 77.0, 78.0, 21.0, 0.0, 47.0, 79.0, 107.0, 18.0, 8.0, 17.0, 5.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1]
[234.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, 9.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 4.0, 0.0, 1.0, 2.0, 7.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 1.0, 3.0, 10.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 73.0, 18.0, 21.0, 30.0, 139.0, 33.0, 29.0, 48.0, 67.0, 1.0, 14.0, 35.0, 23.0, 91.0, 85.0, 18.0, 2.0, 62.0, 72.0, 99.0, 32.0, 14.0, 21.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]
[133.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 10.0, 2.0, 11.0, 0.0, 2.0, 12.0, 1.0, 7.0, 4.0, 4.0, 1.0, 2.0, 2.0, 3.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 10.0, 17.0, 30.0, 51.0, 14.0, 11.0, 24.0, 43.0, 1.0, 5.0, 21.0, 9.0, 46.0, 50.0, 7.0, 1.0, 29.0, 56.0, 37.0, 17.0, 9.0, 11.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]
[177.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 8.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 2.0, 6.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.0, 15.0, 22.0, 30.0, 112.0, 18.0, 18.0, 41.0, 51.0, 2.0, 18.0, 29.0, 11.0, 66.0, 58.0, 18.0, 2.0, 45.0, 69.0, 74.0, 19.0, 7.0, 16.0, 1.0, 23.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1]
[202.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 2.0, 9.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 5.0, 0.0, 2.0, 1.0, 6.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 3.0, 5.0, 0.0, 6.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.0, 12.0, 20.0, 26.0, 108.0, 17.0, 21.0, 40.0, 46.0, 0.0, 11.0, 36.0, 19.0, 60.0, 75.0, 19.0, 3.0, 51.0, 63.0, 83.0, 24.0, 6.0, 16.0, 3.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2]
[175.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 2.0, 8.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 7.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 9.0, 1.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0, 16.0, 16.0, 27.0, 117.0, 10.0, 23.0, 45.0, 52.0, 1.0, 4.0, 40.0, 16.0, 56.0, 45.0, 19.0, 3.0, 35.0, 58.0, 76.0, 17.0, 11.0, 12.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2]
